RMSE_Humi,RMSE_Temp
0.3477037170410142,0.2332429264254543
0.6239953002929681,0.7538680794327668
0.244602447509763,0.6437133321094244
0.13301688842773274,1.034333019072779
0.30871313476562534,0.49598271727546006
0.34146680908202853,0.7287341173755983
0.11517750854492448,0.08006432634935123
0.11121959228515621,0.4600172740911468
0.5258713073730448,0.35245866963284556
0.21550885009765608,0.309125276651816
0.20184793090820108,0.527277843638398
0.3871477233886722,0.23520980916514844
0.07152540588378997,0.6226843677378326
0.07837321166992339,0.9705791887394355
0.24414943237304954,0.5624257810462652
0.4385984039306656,0.12547450579442554
0.37263142700195573,0.32295602515308985
0.27136201782226266,0.27689864722668034
0.3245379302978506,0.24036921589565807
0.2241516296386692,0.12605459748586512
0.2776821411132815,0.3687338459685563
0.18222218017577774,0.014344108297795088
0.10304619140624993,1.2724227049053383
0.23363947753906444,0.3570279244437202
0.011025988769532091,0.38870909171850343
0.30418422241210763,0.4035339669306879
0.37637348632812717,0.39101414919841915
0.08586073608398692,1.1635388909944062
0.2275416870117155,0.2616330861225791
0.5053871032714845,0.5613546217232148
0.07082849121093915,0.18321866463718095
0.3006621215820289,0.34332705406878006
1.273900347900394,0.7277755801820796
0.21550885009765608,0.309125276651816
0.18554140014648368,0.660371141617567
0.29978741455077795,0.04473128557483719
0.12219783325195266,0.3425004588403233
0.03094895629882899,0.31574687261246837
0.3261829864501955,0.5708463565594712
0.17683330078124726,0.46866563288575414
0.21072827148437767,0.3975700271406737
0.14049864196777406,0.11247642507098377
0.05124023437500114,0.7655542424828994
0.28366376953125183,0.36241258344402993
0.08224359130859327,0.18910410649861475
1.1545695800781246,0.20750199615044806
0.32275932006835717,0.48570901135903455
0.20504222412109385,0.25474505663900615
0.5365085144042965,0.4445270513093078
0.08454290771484096,0.33417152851243515
0.19077200317382648,0.21812127380030688
0.07215751342773302,0.8145899572330393
0.08256036376953091,0.2673423073503862
0.46394195251464865,0.3429490070658012
1.0043866271972632,0.34887096270892926
0.11590438842773665,0.13861102007284742
0.347787982177735,0.20401108476226426
0.6109281616210964,1.695486509155586
0.22814460449218643,0.7990018642846621
0.19088990478515555,0.8425292263482902
0.2474495544433566,0.284166392098534
0.06769169311523626,0.3050350148381753
0.34250482177734654,0.37930643802059194
0.35529730224609324,1.4921519008810655
0.045950848388670806,0.40809552216342837
0.23050358276367433,0.4489610063476839
0.7098239013671872,0.04034458797398699
0.17541572265624694,1.0555974961164019
0.19134106445312682,0.4762140081042041
0.24770278930664347,0.11617924793512913
0.5555923156738274,0.09626842825289827
0.06762208862304675,0.6810173195984959
0.5808154785156248,0.8936630366182108
0.25949486999511606,0.29059945225798955
0.36935032348633,0.40520967866748236
0.04609324951172056,0.21343869272618576
0.14149199218749686,1.596660773918316
0.7352119873046874,0.8262744427689803
0.31133047485351284,0.3599965971011372
0.05255952453613233,0.7771026396115843
0.3058334655761712,0.2542757277218577
0.16480161743164246,0.19411617040865892
0.17538497924804375,0.2291276614226092
0.10775057678222666,0.26148565313941674
0.5922982482910157,0.6781669376127262
0.11746464233398513,0.3065589553496544
0.34017771911621253,0.7412072396623195
0.2425914184570317,0.4125942321127667
0.07602679443359506,0.25898661005690826
0.18900108642578317,0.4787113335028934
0.32399122314453166,0.2711308068060809
0.335864654541016,0.25648799653635734
0.18683878784179342,0.2766545649159724
0.32681869506836136,0.23490170269386468
0.03765189819336001,0.27975340156817197
0.5274139282226571,0.6344262614946459
0.48883427124023626,0.18359032268046604
0.5049407653808586,0.6828058292037618
0.32499364013671794,0.565997593642205
0.2714575378417976,0.3934364058311246
0.3990765686035189,0.3114435386246086
0.04541168212890767,0.01584429578601032
0.09315339355468666,0.44350321435997486
0.09229687500000239,0.32306707931662615
0.12695078735351473,0.49783841734755896
0.12637635498047217,0.3016410021438567
0.3330604675293003,0.26123248385763986
0.4358463439941396,0.38861484130729096
